0.0	0.9194
0.005	0.8984
0.01	0.9104
0.015	0.8598
0.02	0.914
0.025	0.9088
0.03	0.9256
0.035	0.9162
0.04	0.8866
0.045	0.901
0.05	0.9232
0.055	0.8972
0.06	0.9016
0.065	0.9056
0.07	0.9232
0.075	0.9258
0.08	0.891
0.085	0.928
0.09	0.9248
0.095	0.917
0.1	0.8934
0.105	0.8786
0.11	0.9038
0.115	0.8984
0.12	0.908
0.125	0.9236
0.13	0.9326
0.135	0.9024
0.14	0.8814
0.145	0.9234
0.15	0.8968
0.155	0.9364
0.16	0.8958
0.165	0.9046
0.17	0.8994
0.17500000000000002	0.9332
0.18	0.895
0.185	0.9296
0.19	0.888
0.195	0.932
0.2	0.918
0.20500000000000002	0.914
0.21	0.9212
0.215	0.904
0.22	0.9072
0.225	0.9214
0.23	0.904
0.23500000000000001	0.9088
0.24	0.9148
0.245	0.919
0.25	0.8878
0.255	0.926
0.26	0.9186
0.265	0.9396
0.27	0.915
0.275	0.91
0.28	0.8962
0.28500000000000003	0.9168
0.29	0.91
0.295	0.8996
0.3	0.7958
0.305	0.9112
0.31	0.933
0.315	0.903
0.32	0.896
0.325	0.9062
0.33	0.9006
0.335	0.9052
0.34	0.9148
0.34500000000000003	0.9108
0.35000000000000003	0.893
0.355	0.9232
0.36	0.8952
0.365	0.8888
0.37	0.9058
0.375	0.9296
0.38	0.9324
0.385	0.9204
0.39	0.903
0.395	0.9136
0.4	0.9264
0.405	0.9038
0.41000000000000003	0.9136
0.41500000000000004	0.906
0.42	0.9304
0.425	0.9234
0.43	0.9174
0.435	0.9214
0.44	0.89
0.445	0.9156
0.45	0.9274
0.455	0.9076
0.46	0.901
0.465	0.8936
0.47000000000000003	0.9168
0.47500000000000003	0.8828
0.48	0.8982
0.485	0.9176
0.49	0.9182
0.495	0.8974
