0	0.9088
1	0.9104
2	0.9104
3	0.9272
4	0.9232
5	0.8898
6	0.8438
7	0.908
8	0.915
9	0.9188
10	0.891
11	0.9114
12	0.9084
13	0.9228
14	0.9228
15	0.9168
16	0.9244
17	0.936
18	0.9058
19	0.892
20	0.8604
21	0.9184
22	0.9196
23	0.9036
24	0.913
25	0.9284
26	0.9358
27	0.9082
28	0.9332
29	0.9268
30	0.876
31	0.9174
32	0.9298
33	0.9146
34	0.863
35	0.9068
36	0.912
37	0.927
38	0.8626
39	0.9042
40	0.9266
41	0.934
42	0.9238
43	0.92
44	0.9174
45	0.9272
46	0.927
47	0.873
48	0.919
49	0.9306
50	0.9156
51	0.9154
52	0.926
53	0.8794
54	0.9208
55	0.9124
56	0.9048
57	0.931
58	0.9112
59	0.9126
60	0.9156
61	0.9302
62	0.9104
63	0.8842
64	0.918
65	0.9052
66	0.8928
67	0.907
68	0.919
69	0.9336
70	0.928
71	0.9234
72	0.911
73	0.9236
74	0.919
75	0.8734
76	0.9052
77	0.923
78	0.9278
79	0.9322
80	0.9114
81	0.903
82	0.9092
83	0.9078
84	0.9056
85	0.904
86	0.8814
87	0.8826
88	0.9144
89	0.9282
90	0.9006
91	0.8972
92	0.932
93	0.929
94	0.931
95	0.8964
96	0.9376
97	0.917
98	0.921
99	0.8876
