0.0	0.810817307692425
0.005	0.8083173076924233
0.01	0.8045673076924207
0.015	0.8000000000001098
0.02	0.794326923077029
0.025	0.791009615384719
0.03	0.7835096153847139
0.035	0.7794711538462495
0.04	0.7710576923077822
0.045	0.763605769230854
0.05	0.7544711538462323
0.055	0.7409615384616076
0.06	0.7337980769231411
0.065	0.7183653846154382
0.07	0.7093269230769704
0.075	0.6900961538461879
0.08	0.6762019230769476
0.085	0.6634134615384772
0.09	0.6386538461538448
0.095	0.6237980769230653
0.1	0.6129326923076732
0.105	0.5953365384615072
0.11	0.5723076923076452
0.115	0.5521634615384006
0.12	0.5412980769230085
0.125	0.5212499999999177
0.13	0.505528846153753
0.135	0.48725961538452445
0.14	0.4711057692306858
0.145	0.44764423076915827
0.15	0.4377403846153167
0.155	0.4146153846153275
0.16	0.4085096153845611
0.165	0.3866346153845713
0.17	0.3734615384615005
0.17500000000000002	0.3603846153845835
0.18	0.346586538461513
0.185	0.334471153846134
0.19	0.32187499999998603
0.195	0.30394230769230207
0.2	0.29596153846153656
0.20500000000000002	0.29014423076923157
0.21	0.277836538461545
0.215	0.26769230769231894
0.22	0.2565865384615549
0.225	0.2506250000000192
0.23	0.23927884615386447
0.23500000000000001	0.2320673076923252
0.24	0.22490384615386286
0.245	0.21966346153847766
0.25	0.21360576923078467
0.255	0.20533653846155298
0.26	0.1969230769230905
0.265	0.18783653846155102
0.27	0.18855769230770494
0.275	0.1790384615384731
0.28	0.17778846153847297
0.28500000000000003	0.1727884615384724
0.29	0.17076923076924141
0.295	0.16254807692308665
0.3	0.15413461538462417
0.305	0.15677884615385523
0.31	0.15153846153847003
0.315	0.14543269230770012
0.32	0.14552884615385397
0.325	0.14177884615385355
0.33	0.13673076923077607
0.335	0.13480769230769893
0.34	0.1254807692307748
0.34500000000000003	0.13293269230769872
0.35000000000000003	0.1252884615384671
0.355	0.1254807692307748
0.36	0.11798076923077397
0.365	0.11788461538462011
0.37	0.11495192307692748
0.375	0.11322115384615805
0.38	0.11562500000000447
0.385	0.10923076923077299
0.39	0.10923076923077299
0.395	0.10427884615384936
0.4	0.1012980769230798
0.405	0.10403846153846472
0.41000000000000003	0.10081730769231051
0.41500000000000004	0.10168269230769522
0.42	0.09923076923077187
0.425	0.0947115384615406
0.43	0.09677884615384852
0.435	0.09442307692307902
0.44	0.09514423076923295
0.445	0.09394230769230974
0.45	0.08817307692307833
0.455	0.0884615384615399
0.46	0.08841346153846297
0.465	0.08932692307692461
0.47000000000000003	0.08889423076923225
0.47500000000000003	0.08701923076923204
0.48	0.08427884615384712
0.485	0.08620192307692426
0.49	0.0867788461538474
0.495	0.08451923076923176
